chr,target_id,ext_gene
chrIV,Y116A8C.30b,Y116A8C.30
chrIV,Y116A8C.32b,sfa-1
chrIV,Y116A8C.34a.2,cyn-13
chrIV,Y116A8C.33a,Y116A8C.33
chrIV,Y116A8C.35a,uaf-2
chrIV,Y116A8C.35b.2,uaf-2
chrIV,Y116A8C.50,Y116A8C.50
chrIV,Y116A8C.36a.2,itsn-1
chrIV,Y116A8C.36d.2,itsn-1
chrIV,Y116A8C.36b.2,itsn-1
chrIV,Y116A8C.36e.2,itsn-1
chrIV,Y116A8C.36c.2,itsn-1
chrIV,Y116A8C.36f.2,itsn-1
chrIV,Y116A8C.319,21ur-12416
chrIV,Y116A8C.211,21ur-10353
chrIV,Y116A8C.209,21ur-7224
chrIV,Y116A8C.428,21ur-11231
chrIV,Y116A8C.449,21ur-7452
chrIV,Y116A8C.125,21ur-8
chrIV,Y116A8C.228,21ur-10261
chrIV,Y116A8C.48,Y116A8C.48
chrIV,Y116A8C.40a,Y116A8C.40
chrIV,Y116A8C.300,21ur-6297
chrIV,Y116A8C.348,21ur-8588
chrIV,Y116A8C.204,21ur-7348
chrIV,Y116A8C.342,21ur-12135
chrIV,Y116A8C.216,21ur-10000
chrIV,Y116A8C.139,21ur-1932
chrIV,Y116A8C.225,21ur-9388
chrIV,Y116A8C.304,21ur-6699
chrIV,Y116A8C.79,21ur-3755
chrIV,Y116A8C.197,21ur-671
chrIV,Y116A8C.217,21ur-9066
chrIV,Y116A8C.93,21ur-2911
chrIV,Y116A8C.193,21ur-1365
chrIV,Y116A8C.89,21ur-3081
chrIV,Y116A8C.102,21ur-125
chrIV,Y116A8C.444,21ur-7603
chrIV,C52D10.65,21ur-14114
chrIV,C52D10.86,21ur-6979
chrIV,C52D10.125,21ur-10030
chrIV,C52D10.122,21ur-12834
chrIV,C52D10.111,21ur-14953
chrIV,C52D10.55,21ur-3548
chrIV,C52D10.71,21ur-14058
chrIV,C52D10.117,21ur-13119
chrIV,C52D10.131,C52D10.131
chrIV,C52D10.30,21ur-3805
chrIV,C52D10.6.2,skr-12
chrIV,C52D10.10,C52D10.10
chrIV,C52D10.33,21ur-3774
chrIV,C52D10.91,21ur-6488
chrIV,C52D10.48,21ur-2722
chrIV,C52D10.34,21ur-3210
chrIV,C52D10.47,21ur-3097
chrIV,C52D10.115,21ur-7280
chrIV,C52D10.69,21ur-10355
chrIV,C52D10.104,21ur-9464
chrIV,C52D10.3b,C52D10.3
chrIV,C52D10.84,21ur-6150
chrIV,C52D10.123,21ur-8340
chrIV,C52D10.40,21ur-3826
chrIV,C52D10.119,21ur-14111
chrIV,C52D10.32,21ur-2637
chrIV,C52D10.83,21ur-6476
chrIV,C52D10.16,21ur-2624
chrIV,C52D10.25,21ur-843
chrIV,C52D10.28,21ur-2736
chrIV,C52D10.89,21ur-5677
chrIV,C52D10.18,21ur-1340
chrIV,C52D10.53,21ur-2631
chrIV,C52D10.63,21ur-7057
chrIV,C52D10.126,21ur-10574
chrIV,C52D10.90,21ur-8034
chrIV,C52D10.76,21ur-10563
chrIV,C52D10.116,21ur-13512
chrIV,C52D10.98,21ur-9889
chrIV,C52D10.79,21ur-6071
chrIV,C52D10.11,flp-17
chrIV,C52D10.95,21ur-12283
chrIV,C52D10.105,21ur-7573
chrIV,C52D10.108,21ur-15412
chrIV,C52D10.67,21ur-8541
chrIV,C52D10.118,21ur-15430
chrIV,C52D10.68,21ur-5682
chrIV,C52D10.66,21ur-8087
chrIV,C52D10.130,C52D10.130
chrIV,C52D10.97,21ur-6735
chrIV,C52D10.82,21ur-10168
chrIV,C52D10.102,21ur-5916
chrIV,C52D10.12.2,C52D10.12
chrIV,C52D10.52,21ur-4718
chrIV,C52D10.45,21ur-3133
chrIV,C52D10.81,21ur-10413
chrIV,C52D10.64,21ur-8286
chrIV,C52D10.120,21ur-12765
chrIV,C52D10.85,21ur-13926
chrIV,C52D10.73,21ur-9283
chrIV,C52D10.38,21ur-1194
chrIV,C52D10.109,21ur-10773
chrIV,C52D10.39,21ur-1801
chrIV,C52D10.93,21ur-8763
chrIV,C52D10.21,21ur-3189
chrIV,Y116A8B.28,21ur-5118
chrIV,Y116A8B.10,21ur-114
chrIV,Y116A8B.74,21ur-8940
chrIV,Y116A8B.55,21ur-11450
chrIV,Y116A8B.56,21ur-10821
chrIV,Y116A8B.11,21ur-4684
chrIV,Y116A8B.84,21ur-8666
chrIV,Y116A8B.6,21ur-2941
chrIV,Y116A8B.65,21ur-14378
chrIV,Y116A8B.58,21ur-5989
chrIV,Y116A8B.34,21ur-13449
chrIV,Y116A8B.79,21ur-12454
chrIV,Y116A8B.66,21ur-15283
chrIV,Y116A8B.33,21ur-3450
chrIV,Y116A8B.95,21ur-14645
chrIV,Y116A8B.37,21ur-7562
chrIV,Y116A8B.73,21ur-5794
chrIV,Y116A8B.90,21ur-15660
chrIV,Y116A8B.40,21ur-14683
chrIV,Y116A8B.67,21ur-10444
chrIV,Y116A8B.61,21ur-14311
chrIV,Y116A8B.53,21ur-15549
chrIV,Y116A8B.39,21ur-15382
chrIV,Y116A8B.27,21ur-3004
chrIV,Y116A8B.23,21ur-2910
chrIV,Y116A8B.76,21ur-12913
chrIV,Y116A8B.87,21ur-12532
chrIV,Y116A8B.1.2,Y116A8B.1
chrIV,Y116A8B.9,21ur-57
chrIV,Y116A8B.98,Y116A8B.98
chrIV,Y116A8B.93,21ur-13142
chrIV,Y116A8B.26,21ur-2335
chrIV,Y116A8B.30,21ur-2763
chrIV,Y116A8B.4,Y116A8B.4
chrIV,Y116A8B.45,21ur-9877
chrIV,Y116A8B.29,21ur-2665
chrIV,Y116A8B.83,21ur-11563
chrIV,Y116A8B.5,npr-32
chrIV,Y116A8B.7,21ur-2647
chrIV,Y116A8B.19,21ur-5398
chrIV,Y116A8B.89,21ur-9205
chrIV,Y116A8B.54,21ur-14913
chrIV,Y116A8B.96,21ur-6400
chrIV,Y116A8B.68,21ur-11943
chrIV,Y116A8B.88,21ur-7415
chrIV,Y116A8B.85,21ur-13130
chrIV,Y116A8B.50,21ur-7795
chrIV,Y116A8B.71,21ur-15348
chrIV,Y116A8B.42,21ur-6964
chrIV,ZK550.28,21ur-6004
chrIV,ZK550.35,21ur-11767
chrIV,ZK550.17,21ur-4345
chrIV,ZK550.37,21ur-6322
chrIV,ZK550.15,21ur-540
chrIV,ZK550.8,21ur-4617
chrIV,ZK550.34,21ur-6580
chrIV,ZK550.9,21ur-4773
chrIV,ZK550.10,21ur-5066
chrIV,ZK550.38,21ur-12562
chrIV,ZK550.25,21ur-14513
chrIV,ZK550.32,21ur-8203
chrIV,ZK550.2,ZK550.2
chrIV,ZK550.20,21ur-2615
chrIV,ZK550.18,21ur-4007
chrIV,ZK550.16,21ur-828
chrIV,ZK550.29,21ur-14592
chrIV,ZK550.33,21ur-13616
chrIV,ZK550.42,ZK550.42
chrIV,ZK550.5,ZK550.5
chrIV,ZK550.19,21ur-2836
chrIV,F26D10.14,21ur-1383
chrIV,F26D10.15,21ur-3861
chrIV,F26D10.19,21ur-8851
chrIV,F26D10.18,21ur-12757
chrIV,F26D10.20,21ur-12651
chrIV,F26D10.9a,atgp-1
chrIV,F26D10.10,gln-5
chrIV,F26D10.12a,clec-196
chrIV,F26D10.12b,clec-196
chrIV,F26D10.3.1,hsp-1
chrIV,F26D10.24,F26D10.24
chrIV,T28F3.1b,nra-1
chrIV,T28F3.4a,slc-17.4
chrIV,T28F3.5a,T28F3.5
chrIV,T28F3.7,
chrIV,T28F3.9,
chrIV,T28F3.10b,
chrIV,C49C3.1,
chrIV,C49C3.2,
chrIV,C49C3.4a,
chrIV,C49C3.4b,C49C3.4
chrIV,C49C3.5,
chrIV,C49C3.7,
chrIV,C49C3.8a,
chrIV,C49C3.18,
chrIV,C49C3.10b,
chrIV,C49C3.17,
chrIV,C49C3.11,
chrIV,C49C3.12,
chrIV,C49C3.13,
chrIV,C30H6.1b,
chrIV,C30H6.1d,
chrIV,C30H6.1g,
chrIV,C30H6.1i,
chrIV,C30H6.1k,
chrIV,C30H6.1m,
chrIV,C30H6.1o,
chrIV,C30H6.1q,
chrIV,C30H6.14,
chrIV,C30H6.3,
chrIV,C30H6.18,
chrIV,C30H6.19,
chrIV,C30H6.15,
chrIV,C30H6.5a,
chrIV,C30H6.6,
chrIV,C30H6.7a,
chrIV,C30H6.8,
chrIV,C30H6.12a,
chrIV,T02D1.11,
chrIV,T02D1.3,
chrIV,T02D1.4,
chrIV,T02D1.7,
chrIV,T02D1.9,
chrIV,T02D1.6b,
chrIV,C06A12.13,
chrIV,C06A12.16,
chrIV,C06A12.18,
chrIV,C06A12.9,
chrIV,C06A12.3b.2,
chrIV,C06A12.3a,
chrIV,C06A12.5,
chrIV,C06A12.4a,
chrIV,C06A12.8,
chrIV,C06A12.19,
chrIV,F08A7.1c,
chrIV,F11E6.11b.1,
chrIV,F11E6.11a,
chrIV,F11E6.8b,
chrIV,F11E6.14,
chrIV,F11E6.15,
chrIV,F11E6.12,
chrIV,F11E6.10a,
chrIV,F11E6.6,
chrIV,F11E6.4a,
chrIV,F11E6.18,21ur-8982
chrIV,F11E6.3.1,
chrIV,F11E6.21,
chrIV,F11E6.1d,
chrIV,F11E6.2,grl-24
chrIV,F11E6.13,21ur-10303
chrIV,F11E6.1b,
chrIV,4R79.2a,
chrIV,4R79.4,
chrIV,4R79.1b,
chrIV,4R79.5,
chrIV,cTel79B.2,
chrIII,BE0003N10.3a,BE0003N10.3
chrIII,Y48G9A.9a,Y48G9A.9
chrIII,R74.3a,xbp-1
chrIII,R74.3c,xbp-1
chrIII,F08F8.3b,kap-1
chrIII,Y66D12A.15,xpb-1
chrIII,Y50D7A.3a,Y50D7A.3
chrIII,F23H11.7,F23H11.7
chrIII,Y82E9BL.12,Y82E9BL.12
chrIII,Y67D2.1a.1,
chrIII,Y67D2.1a.2,
chrIII,Y22D7AR.11,
chrIII,R155.2,
chrIII,H04J21.3a,gip-1
chrIII,H04J21.3c,gip-1
chrIII,Y54F10AL.1b,Y54F10AL.1
chrIII,Y71H2AM.15a,
chrIII,F56F11.2,F56F11.2
chrIII,Y55D5A.5c,
chrIII,Y55D5A.5e,
chrIII,Y53G8AM.8.2,
chrIII,F59A2.2a,F59A2.2
chrIII,C54C6.2,ben-1
chrIII,H38K22.5a.1,gly-6
chrIII,H38K22.5b.1,gly-6
chrIII,H38K22.5d,gly-6
chrIII,H38K22.5c.2,gly-6
chrIII,T04A8.14,
chrIII,C27F2.7,C27F2.7
chrIII,R02F2.1a.2,R02F2.1
chrIII,R02F2.1c.2,R02F2.1
chrIII,R02F2.1a.1,R02F2.1
chrIII,R02F2.1b.1,R02F2.1
chrIII,R02F2.1c.1,R02F2.1
chrIII,R02F2.1d.3,R02F2.1
chrIII,ZK328.6,ZK328.6
chrIII,F42A10.2b,nfm-1
chrIII,C05D11.8,C05D11.8
chrIII,C09E7.8b,
chrIII,F28F5.3c,lim-8
chrIII,F28F5.3b,lim-8
chrIII,ZK418.6,
chrIII,R151.3.1,
chrIII,Y80D4G.1,Y80D4G.1
chrIII,ZK112.2b,
chrIII,ZK112.2d,
chrIII,ZK112.2f,
chrIII,ZK112.2h,
chrIII,C06G4.5,
chrIII,ZC21.8,
chrIII,ZK637.9a,
chrIII,K01B6.2,srx-45
chrIII,R10E12.1b,
chrIII,R10E12.1d,
chrIII,T16H12.5b,bath-43
chrIII,T07C4.3a.1,
chrIII,T07C4.3b.1,
chrIII,Y39A1A.6,mrpl-22
chrIII,C44B9.3,
chrIII,Y47D3A.1,
chrIII,Y41C4A.4c,
chrIII,C24H11.8b,
chrIII,Y75B8A.11b,
chrIII,Y49E10.19,
chrIII,T03F6.9,
chrIII,cTel54X.1,
chrIII,H10E21.2.2,
chrIII,H10E21.3b,
chrIII,H10E21.1a,
chrIII,H10E21.5,
chrIII,W05G11.3.1,
chrIII,W05G11.7,
chrIII,W05G11.5,
chrIII,W05G11.6a.2,
chrIII,W05G11.6b.2,
chrIII,W05G11.6c,
chrIII,W05G11.6d.2,
chrIII,F54C4.3a,
chrIII,F54C4.6,
chrIII,F54C4.7,
chrIII,F54C4.1,
chrIII,C29F9.8,
chrIII,C29F9.10,
chrIII,C29F9.6.2,
chrIII,C29F9.6.1,
chrIII,C29F9.5,
chrIII,C29F9.12,
chrIII,C29F9.3b,
chrIII,C29F9.3c,
chrIII,C29F9.1,C29F9.1
chrIII,T17A3.3,fbxb-81
chrIII,T17A3.6,fbxb-83
chrIII,T17A3.7,fbxb-84
chrIII,T17A3.11,srz-7
chrIII,T17A3.10,T17A3.10
chrIII,F40G9.8,F40G9.8
chrIII,F40G9.7.2,F40G9.7
chrIII,F40G9.22,F40G9.22
chrIII,F40G9.9,F40G9.9
chrIII,F40G9.19,F40G9.19
chrIII,F40G9.14,F40G9.14
chrIII,F40G9.6,F40G9.6
chrIII,F40G9.5,F40G9.5
chrIII,F40G9.11,mxl-2
chrIII,F40G9.2,cox-17
chrIII,F40G9.1,sec-20
chrIII,W10C4.1,W10C4.1
chrIII,Y50D7A.6,klp-20
chrIII,Y50D7A.5,hpo-38
chrIII,Y50D7A.16,Y50D7A.16
chrIII,Y50D7A.3b,
chrIII,Y50D7A.2,
chrIII,Y50D7A.9,
chrIII,Y50D7A.13b,
chrIII,Y50D7A.7,
chrIII,Y50D7A.10,
chrIII,W07B3.2c.1,
chrIII,W07B3.2a.1,
chrIII,W07B3.2b.1,
chrIII,W07B3.2d.1,
chrIII,W07B3.2f.1,
chrIII,W07B3.2e.1,
chrIII,W07B3.3,
chrIII,K10F12.3a,
chrIII,K10F12.4a,
chrIII,K10F12.7,
chrIII,K10F12.8,
chrIII,K10F12.6,
chrIII,Y55B1BL.1c,
chrIII,Y55B1BL.1b.2,
chrIII,Y55B1BM.1a,
chrIII,Y55B1BM.1c,
chrIII,Y55B1BR.2,
chrIII,Y55B1BR.7,
chrIII,Y55B1BR.6b,
chrIII,Y55B1BR.6d,
chrIII,Y55B1BR.6f,
chrIII,Y55B1BR.4,
chrIII,F10C5.2.1,
chrIII,F30H5.2,
chrIII,F30H5.1,
chrIII,F30H5.7,
chrIII,F30H5.3,
chrIII,T22F7.5,
chrIII,T22F7.4,
chrIII,T22F7.1,
chrIII,B0353.1b,
chrIII,Y55B1AL.1,
chrIII,Y55B1AL.3a,
chrIII,Y55B1AR.2a,
chrIII,Y55B1AR.1.1,
chrIII,Y55B1AR.3,
chrIII,T19C3.9,
chrIII,T19C3.3,
chrIII,T19C3.2,
chrIII,T19C3.11,
chrIII,T19C3.6,
chrIII,T19C3.7,
chrIII,W06E11.5a,
chrIII,W06E11.2,
chrIII,C09F5.2a,
chrIII,C09F5.1,
chrIII,W02B3.3,
chrIII,W02B3.2,
chrIII,W02B3.7,
chrIII,C24A1.2b.2,
chrIII,C24A1.3b,
chrIII,C24A1.7,
chrIII,C24A1.2a.2,
chrIII,C24A1.6,
chrIII,T17H7.4a.1,
chrIII,T17H7.4b.1,
chrIII,T17H7.4c.1,
chrIII,T17H7.4e,
chrIII,T17H7.4f.2,
chrIII,T17H7.4f.4,
chrIII,T17H7.4g,
chrIII,T17H7.4i,
chrIII,T17H7.4k.1,
chrIII,T17H7.4l.1,
chrIII,T17H7.4l.3,
chrIII,T17H7.4d.3,
chrIII,T17H7.4d.2,
chrIII,T17H7.1.2,
chrIII,T17H7.7,
chrIII,F42G9.9a.1,
chrIII,F42G9.9c.1,
chrIII,F42G9.9b.2,
chrIII,F42G9.9d.2,
chrIII,F42G9.10,F42G9.10
chrIII,F42G9.8,
chrIII,F42G9.5a,
chrIII,F42G9.6a,
chrIII,F42G9.6c,
chrIII,F42G9.1b,
chrIII,B0412.6,B0412.6
chrIII,B0412.3.2,trpp-11
chrIII,B0412.2,daf-7
chrIII,B0412.1b,dac-1
chrIII,K02F3.5,clec-149
chrIII,K02F3.14,linc-37
chrIII,K02F3.4.2,zip-2
chrIII,K02F3.8,dos-3
chrIII,K02F3.9,K02F3.9
chrIII,K02F3.2a,K02F3.2
chrIII,K02F3.10,moma-1
chrIII,K02F3.1,tag-51
chrIII,K02F3.12b,K02F3.12
chrIII,Y6D11A.2,arx-4
chrIII,T24C4.3,T24C4.3
chrIII,T24C4.8,T24C4.8
chrIII,T24C4.1,ucr-2.3
chrIII,T24C4.6b,zer-1
chrIII,F23H11.2,F23H11.2
chrIII,F23H11.3.2,sucl-2
chrIII,F23H11.4b,F23H11.4
chrIII,F23H11.9b.1,crls-1
chrIII,F23H11.5.1,F23H11.5
chrIII,F23H11.1,bra-2
chrIII,F23H11.8a,
chrIII,F23H11.8c,
chrIII,T12B5.6b,
chrIII,T12B5.7,
chrIII,T12B5.8,
chrIII,T12B5.10,
chrIII,T12B5.11,
chrIII,T12B5.16,
chrIII,T12B5.3,
chrIII,T12B5.14,
chrIII,T12B5.12,
chrIII,R06B10.1,
chrIII,R06B10.5.2,
chrIII,R06B10.4a,
chrIII,R06B10.7,
chrIII,R06B10.8,
chrIII,Y34F4.6b,
chrIII,Y34F4.2b,
chrIII,Y34F4.1a,
chrIII,Y34F4.4,
chrIII,Y34F4.5a,
chrIII,E_BE45912.2,
chrIII,BE0003N10.1,
chrIII,BE0003N10.t2,
chrIII,BE0003N10.t4,
chrIII,BE0003N10.t6,
chrIII,BE0003N10.5,
chrIII,BE0003N10.6b,
chrIII,BE0003N10.6d,
chrIII,Y92C3B.2a,
chrIII,Y92C3B.2b.2,
chrIII,Y92C3B.2c,
chrIII,Y92C3B.4,
chrIII,Y92C3B.3a,
chrIII,F58B6.3a,
chrIII,F58B6.3c,
chrIII,F58B6.8,
chrIII,F58B6.9,
chrIII,F58B6.1,
chrIII,Y71D11A.3b,
chrIII,Y71D11A.5,
chrIII,Y71D11A.2.1,
chrIII,Y92C3A.8,Y92C3A.8
chrIII,Y92C3A.t2,Y92C3A.t2
chrIII,Y92C3A.t3,Y92C3A.t3
chrIII,Y92C3A.7,Y92C3A.7
chrIII,Y92C3A.6,Y92C3A.6
chrIII,Y119D3B.14,Y119D3B.14
chrIII,Y119D3B.16,mrpl-45
chrIII,Y119D3B.12a.2,Y119D3B.12
chrIII,Y119D3B.12b,Y119D3B.12
chrIII,Y119D3B.11.1,orc-3
chrIII,Y119D3B.17,pes-4
chrIII,Y119D3B.t1,Y119D3B.t1
chrIII,Y119D3B.25,Y119D3B.25
chrIII,Y119D3B.26,Y119D3B.26
chrIII,Y119D3B.9,fbxa-21
chrIII,Y119D3B.7,fbxa-63
chrIII,Y119D3B.6,fbxa-77
chrIII,Y119D3B.5,srz-8
chrIII,Y119D3B.4,fbxa-208
chrIII,Y119D3B.3,srz-9
chrIII,ZC47.6,fbxa-32
chrIII,ZC47.3,fbxa-29
chrIII,ZC47.11,ZC47.11
chrIII,ZC47.9,fbxa-33
chrIII,ZC47.14,fbxa-37
chrIII,ZC47.13b,fbxa-50
chrIII,Y119D3A.4,fbxa-36
chrIII,Y119D3A.3,fbxa-35
chrIII,Y119D3A.1,fbxa-75
chrIII,Y82E9BL.16,
chrIII,Y82E9BL.15,
chrIII,Y82E9BL.10,
chrIII,Y82E9BL.18,
chrIII,Y82E9BL.9,
chrIII,Y82E9BL.7,
chrIII,Y82E9BL.6,
chrIII,Y82E9BL.4,
chrIII,Y82E9BL.2,
chrIII,Y82E9BR.8,
chrIII,Y82E9BR.7,
chrIII,Y82E9BR.24,
chrIII,Y82E9BR.20.1,
chrIII,Y82E9BR.11,
chrIII,Y82E9BR.6,
chrIII,Y82E9BR.25,
chrIII,Y82E9BR.13,
chrIII,Y82E9BR.23,
chrIII,Y82E9BR.22,
chrIII,Y82E9BR.14b,
chrIII,Y82E9BR.27,
chrIII,Y82E9BR.3.2,
chrIII,Y82E9BR.3.3,
chrIII,Y82E9BR.16a,
chrIII,Y82E9BR.t1,
chrIII,Y82E9BR.17a,Y82E9BR.17
chrIII,Y82E9BR.17b.2,Y82E9BR.17
chrIII,Y82E9BR.18,Y82E9BR.18
chrIII,Y82E9BR.29,Y82E9BR.29
chrIII,M01G5.6,ave-1
chrIII,M01G5.10,M01G5.10
chrIII,M01G5.9,M01G5.9
chrIII,M01G5.8,M01G5.8
chrIII,Y67D2.4a,Y67D2.4
chrIII,Y67D2.4b,
chrIII,Y67D2.3,cisd-3.2
chrIII,Y67D2.11,Y67D2.11
chrIII,Y67D2.9,Y67D2.9
chrIII,Y67D2.8,Y67D2.8
chrIII,Y67D2.t3,
chrIII,Y67D2.t1,
chrIII,Y22D7AL.t6,
chrIII,Y22D7AL.t5,
chrIII,Y22D7AL.18,Y22D7AL.18
chrIII,Y22D7AL.17,Y22D7AL.17
chrIII,Y22D7AL.t4,Y22D7AL.t4
chrIII,Y22D7AL.6a,Y22D7AL.6
chrIII,Y22D7AL.10.1,Y22D7AL.10
chrIII,Y22D7AL.5a.2,hsp-60
chrIII,Y22D7AL.5a.1,hsp-60
chrIII,Y22D7AL.5c,hsp-60
chrIII,Y22D7AL.19,Y22D7AL.19
chrIII,Y22D7AL.3,Y22D7AL.3
chrIII,Y22D7AL.13,Y22D7AL.13
chrIII,Y22D7AL.14,cht-4
chrIII,Y22D7AL.16,Y22D7AL.16
chrIII,Y22D7AR.5,glb-30
chrIII,Y22D7AR.6.2,Y22D7AR.6
chrIII,Y22D7AR.16,Y22D7AR.16
chrIII,Y22D7AR.8,srd-64
chrIII,Y22D7AR.10,Y22D7AR.10
chrIII,Y22D7AR.2,
chrIII,Y22D7AR.17,
chrIII,Y22D7AR.13,
chrIII,Y22D7AR.t1,
chrIII,Y46E12A.3,Y46E12A.3
chrIII,Y46E12A.2,Y46E12A.2
chrIII,Y46E12A.4,tbx-43
chrIII,Y46E12A.8,Y46E12A.8
chrIII,Y46E12A.7,Y46E12A.7
chrIII,Y39A3CL.4a,Y39A3CL.4
chrIII,Y39A3CL.4c,Y39A3CL.4
chrIII,Y39A3CL.3,Y39A3CL.3
chrIII,Y39A3CL.9,Y39A3CL.9
chrIII,Y39A3CL.5a,clp-4
chrIII,Y39A3CL.11,Y39A3CL.11
chrIII,Y39A3CL.12,Y39A3CL.12
chrIII,Y39A3CL.15,Y39A3CL.15
chrIII,Y39A3CL.14,Y39A3CL.14
chrIII,Y39A3CL.7b,Y39A3CL.7
chrIII,Y39A3CR.6,
chrIII,Y39A3CR.4,
chrIII,Y39A3CR.11,Y39A3CR.11
chrIII,Y39A3CR.10,
chrIII,Y39A3CR.1b,
chrIII,Y39A3CR.8a,
chrIII,B0524.3,
chrIII,B0524.5,
chrIII,B0524.6,
chrIII,B0524.8,
chrIII,F53A3.4b,
chrIII,B0524.10,B0524.10
chrIII,F53A3.4d,
chrIII,F53A3.1,
chrIII,F53A3.3a.3,
chrIII,F53A3.3a.4,
chrIII,F53A3.3b,
chrIII,F53A3.7.1,
chrIII,R155.1b.1,
chrIII,R155.6,R155.6
chrIII,R155.8,R155.8
chrIII,R155.3,R155.3
chrIII,Y39A3B.4,srd-66
chrIII,Y39A3B.3,Y39A3B.3
chrIII,Y39A3B.t1,
chrIII,Y39A3B.6,
chrIII,Y39A3B.5e,
chrIII,Y39A3B.5f,
chrIII,Y39A3B.5c,
chrIII,M01E10.t1,
chrIII,M01E10.2a,
chrIII,M01E10.4,
chrIII,Y39A3A.2,
chrIII,Y39A3A.9,
chrIII,Y39A3A.7,
chrIII,Y39A3A.6,
chrIII,Y48G9A.10,
chrIII,Y48G9A.7,
chrIII,Y48G9A.6,
chrIII,Y48G9A.17,
chrIII,Y48G9A.3,
chrIII,Y48G9A.16,
chrIII,Y48G9A.16b,
chrIII,Y48G9A.13a,
chrIII,Y48G9A.14,
chrIII,Y48G9A.14b,
chrIII,Y48G9A.15a,
chrIII,C39B5.6,
chrIII,C39B5.5,
chrIII,C39B5.14.2,
chrIII,C39B5.7,
chrIII,C39B5.4,
chrIII,C39B5.9,fbxa-47
chrIII,C39B5.2a,C39B5.2
chrIII,C39B5.1,srz-56
chrIII,T20H9.6,T20H9.6
chrIII,T20H9.5,fbxa-68
chrIII,T20H9.3,fbxa-71
chrIII,Y54F10BL.1,fbxa-42
chrIII,Y54F10BM.5,fbxa-9
chrIII,Y54F10BM.4,fbxa-39
chrIII,Y54F10BM.3,Y54F10BM.3
chrIII,Y54F10BM.9,Y54F10BM.9
chrIII,Y54F10BM.18,21ur-10824
chrIII,Y54F10BM.20,Y54F10BM.20
chrIII,Y54F10BM.17,21ur-15567
chrIII,Y54F10BM.12,Y54F10BM.12
chrIII,Y54F10BM.1,Y54F10BM.1
chrIII,H04J21.2,
chrIII,H14E04.2a,
chrIII,H14E04.2b,
chrIII,H14E04.3,
chrIII,H14E04.8,
chrIII,H14E04.5,
chrIII,H14E04.1,
chrIII,W04B5.5,
chrIII,W04B5.3a,
chrIII,W04B5.7,
chrIII,W04B5.1,
chrIII,E02H9.6,
chrIII,E02H9.11,
chrIII,E02H9.7.2,
chrIII,E02H9.8a.1,
chrIII,E02H9.8b.1,
chrIII,E02H9.4.2,
chrIII,E02H9.3a,
chrIII,E02H9.2,
chrIII,E02H9.1,
chrIII,Y54F10AL.2b,
chrIII,Y54F10AM.8,
chrIII,Y54F10AM.10,
chrIII,Y54F10AM.4a,
chrIII,Y54F10AM.4c,
chrIII,Y54F10AM.2a.2,
chrIII,Y54F10AM.12,
chrIII,Y54F10AM.2d,feh-1
chrIII,Y54F10AM.14,
chrIII,Y54F10AM.11,
chrIII,Y54F10AR.1,
chrIII,Y71H2B.10a,
chrIII,Y71H2B.7.2,gpa-17
chrIII,Y71H2B.10c,
chrIII,Y71H2B.12,
chrIII,Y71H2B.5,
chrIII,Y71H2B.2,Y71H2B.2
chrIII,H19M22.3a,H19M22.3
chrIII,H19M22.3c,H19M22.3
chrIII,H19M22.8,H19M22.8
chrIII,H19M22.7,H19M22.7
chrIII,H19M22.9,H19M22.9
chrIII,H19M22.2a,let-805
chrIII,H19M22.2d,let-805
chrIII,Y71H2AL.1,pbo-1
chrIII,Y71H2AL.2,Y71H2AL.2
chrIII,Y71H2AM.8,set-27
chrIII,Y71H2AM.t1,Y71H2AM.t1
chrIII,Y71H2AM.7,cosa-1
chrIII,Y71H2AM.13,Y71H2AM.13
chrIII,Y71H2AM.14b.1,Y71H2AM.14
chrIII,Y71H2AM.14b.2,Y71H2AM.14
chrIII,Y71H2AM.16,pho-9
chrIII,Y71H2AM.17,swsn-3
chrIII,Y71H2AM.28,
chrIII,Y71H2AM.19b.2,
chrIII,Y71H2AM.6a,Y71H2AM.6
chrIII,Y71H2AM.20a.1,Y71H2AM.20
chrIII,Y71H2AM.20b,Y71H2AM.20
chrIII,Y71H2AM.5.1,Y71H2AM.5
chrIII,Y71H2AM.24,tbcc-1
chrIII,Y71H2AM.22b,twk-45
chrIII,Y71H2AM.3,Y71H2AM.3
chrIII,Y71H2AM.23.1,tufm-1
chrIII,Y71H2AM.1.1,Y71H2AM.1
chrIII,Y71H2AR.1,Y71H2AR.1
chrIII,Y71H2AR.2,Y71H2AR.2
chrIII,H34I24.1,H34I24.1
chrIII,F56F11.6,21ur-14267
chrIII,F56F11.4a,F56F11.4
chrIII,F56F11.3.2,klf-1
chrIII,F56F11.7,
chrIII,T20B6.2,T20B6.2
chrIII,T20B6.3,T20B6.3
chrIII,R10F2.4,R10F2.4
chrIII,R10F2.7,R10F2.7
chrIII,R10F2.6,R10F2.6
chrIII,H05C05.1c,H05C05.1
chrIII,H05C05.1b,H05C05.1
chrIII,H05C05.2b,H05C05.2
chrIII,Y55D5A.2,Y55D5A.2
chrIII,Y55D5A.8,Y55D5A.8
chrIII,Y55D5A.1b,Y55D5A.1
chrIII,Y55D5A.5f,daf-2
chrIII,Y55D5A.11,
chrIII,Y55D5A.7,
chrIII,Y55D5A.10,
chrIII,H06I04.7,
